q,world,seed,lam,val,skill,eff_rank
42,real,29,4.0,0.11383711994094046,0.09112809657618381,17
42,real,29,6.0,0.11802083076500672,0.09647127405619482,16
42,real,29,8.0,0.12157196291773628,0.09776482912665951,15
42,real,29,12.0,0.12807890784488432,0.08438638348924143,8
42,r2,29,0.5,0.1753487650640938,0.0732891370671993,18
42,r2,29,1.0,0.16187024540495956,0.10570597397132842,18
42,r2,29,2.0,0.15149303473904885,0.12785391526320167,18
42,r2,29,3.0,0.14897572881664536,0.13474414298323145,17
42,r2,29,4.0,0.15154681709527743,0.1443464001777064,17
42,r2,29,6.0,0.15642576400447705,0.15418252551536782,17
42,r2,29,8.0,0.16042306422872488,0.15934794526380447,17
42,r2,29,12.0,0.1668585754019904,0.15828160093359644,11
42,r5,29,0.5,0.17062179041936001,0.08030170259016312,18
42,r5,29,1.0,0.15582367723754162,0.11723149562279278,18
42,r5,29,2.0,0.14446135442273791,0.14335919571290434,18
42,r5,29,3.0,0.14246657534063684,0.15387518653323817,17
42,r5,29,4.0,0.14469910961443733,0.16405674499315437,17
42,r5,29,6.0,0.14914027898820006,0.17425300827351609,17
42,r5,29,8.0,0.15285172233480884,0.17954241201672294,17
42,r5,29,12.0,0.15956986785242558,0.17635984413196526,10
42,margin,29,0.5,0.13348368210530856,0.00030752324132354847,18
42,margin,29,1.0,0.12806503752483014,-0.0027080822947401773,18
42,margin,29,2.0,0.12359969347740053,-0.007145205631942098,18
42,margin,29,3.0,0.12367205389567568,-0.007105147415495283,17
42,margin,29,4.0,0.1266893269251936,-0.00418762757658242,17
42,margin,29,6.0,0.13166050556910217,-0.0009553272378953759,16
42,margin,29,8.0,0.13575158321653916,-0.00027290511783739646,15
42,margin,29,12.0,0.14171510358145736,-0.0009571321862907878,11
42,real,47,0.5,0.12520412436576367,0.042686016574070895,18
42,real,47,1.0,0.11585400732159733,0.05947339933770157,18
42,real,47,2.0,0.10919324389533358,0.06995767456213209,18
42,real,47,3.0,0.1087608795306274,0.0745876894124019,17
42,real,47,4.0,0.11114707065682908,0.07914296975885815,17
42,real,47,6.0,0.11533507288479306,0.08350442681130743,16
42,real,47,8.0,0.11892459601087811,0.08491269131002344,14
42,real,47,12.0,0.12617527693363312,0.07523951696522158,7
42,r2,47,0.5,0.1618211632471362,0.0831963061058083,18
42,r2,47,1.0,0.1478607903107216,0.11847682366306167,18
42,r2,47,2.0,0.13769478595136952,0.14112335850302293,18
42,r2,47,3.0,0.1360696858515228,0.14936630096556114,17
42,r2,47,4.0,0.13837097387684552,0.15782032877340368,17
42,r2,47,6.0,0.14274126431345413,0.16637852776807738,17
42,r2,47,8.0,0.14630534651987767,0.17079495338647066,17
42,r2,47,12.0,0.1526281814435676,0.1696757691160775,10
42,r5,47,0.5,0.1824550241058166,0.09531180356367985,18
42,r5,47,1.0,0.165421415706379,0.13954038401744118,18
42,r5,47,2.0,0.15219578889977622,0.1716231404577515,18
42,r5,47,3.0,0.14845840759678192,0.18076607583412618,17
42,r5,47,4.0,0.15058737439592634,0.19176379770194585,17
42,r5,47,6.0,0.15528772479978048,0.20273627511049053,17
42,r5,47,8.0,0.15930366519706474,0.20818893688085593,17
42,r5,47,12.0,0.16696297316816527,0.20393456949946787,10
42,margin,47,0.5,0.13523286691496225,-0.0005183698954471794,18
42,margin,47,1.0,0.12998197886804366,-0.0039517135152691285,18
42,margin,47,2.0,0.1257254235273474,-0.008692727316130466,18
42,margin,47,3.0,0.12671301297429005,-0.007441079869969447,17
42,margin,47,4.0,0.1295240083884639,-0.004549815962912485,17
42,margin,47,6.0,0.13417097982929682,-0.0014585308855511459,16
42,margin,47,8.0,0.13797008866002825,-0.0009611106188059937,15
42,margin,47,12.0,0.143422692122633,-0.0011125290463445126,12
48,real,11,0.5,0.13026000315113886,0.03218184817056535,10
48,real,11,1.0,0.11774778490873457,0.04730154536512776,10
48,real,11,2.0,0.10639492445542081,0.05812798197477709,10
48,real,11,3.0,0.10249088980540356,0.06119910882764468,10
48,real,11,4.0,0.10517652961967436,0.06907051337738856,9
48,real,11,6.0,0.11119137456837672,0.07859383960982791,9
48,real,11,8.0,0.11630751594888855,0.08370454628377233,9
48,real,11,12.0,0.12440238254517434,0.08796237927333372,8
48,r2,11,0.5,0.17275333601455153,0.03300319056017098,10
48,r2,11,1.0,0.15685121247629236,0.04935358208893725,10
48,r2,11,2.0,0.14093036087846342,0.061372024819116744,10
48,r2,11,3.0,0.13463803488909365,0.06455411031741176,10
48,r2,11,4.0,0.13431001691180025,0.06927485998291005,9
48,r2,11,6.0,0.14173188313393265,0.08222448758810241,9
48,r2,11,8.0,0.14831952382797772,0.08936798373702803,9
48,r2,11,12.0,0.15892541997630513,0.09678932992334688,9
48,r5,11,0.5,0.18305678536903103,0.053187437125785886,10
48,r5,11,1.0,0.16471900120395191,0.08143452120647865,10
48,r5,11,2.0,0.14667333757711604,0.10409838322794629,10
48,r5,11,3.0,0.13973560753208994,0.11079374782891649,10
48,r5,11,4.0,0.13928821827421956,0.11793095424356803,9
48,r5,11,6.0,0.14620654784520057,0.1342641558088643,9
48,r5,11,8.0,0.15249021267943377,0.14303671611135993,9
48,r5,11,12.0,0.16272355430738697,0.15223631591557896,9
48,margin,11,0.5,0.1337503598921266,-0.00030198799821268274,10
48,margin,11,1.0,0.12470239284492775,-0.00337760439104684,10
48,margin,11,2.0,0.11570289573959544,-0.008795737821184146,10
48,margin,11,3.0,0.11217690827467564,-0.01152669523316352,10
48,margin,11,4.0,0.11500458636158335,-0.008222257057308724,9
48,margin,11,6.0,0.12210181808696316,-0.0024769509902741182,9
48,margin,11,8.0,0.1280209706768658,0.0009674321227755023,9
48,margin,11,12.0,0.13729261610669669,0.003773131697212939,8
48,real,29,0.5,0.12880611634020195,0.030903460816531947,10
48,real,29,1.0,0.11643686529005112,0.04580097020374507,10
48,real,29,2.0,0.10523413702328935,0.05716300211977521,10
48,real,29,3.0,0.10136947662127883,0.060649902036679526,10
48,real,29,4.0,0.103870852675671,0.06886779393098297,9
48,real,29,6.0,0.10985970084995353,0.07947547795517529,9
48,real,29,8.0,0.1149554630891352,0.08548395649523222,9
48,real,29,12.0,0.12300165438725243,0.09118304519467235,8
48,r2,29,0.5,0.1532682670436643,0.028366107717499256,10
48,r2,29,1.0,0.13939837269440533,0.04113898653950199,10
48,r2,29,2.0,0.12633756613632077,0.04913957333138286,10
48,r2,29,3.0,0.12159277947212535,0.05084265862752246,10
48,r2,29,4.0,0.12240236212733735,0.05603386205072847,9
48,r2,29,6.0,0.12939374437301995,0.06846818053807469,9
48,r2,29,8.0,0.13540875426679325,0.07576875417037088,9
48,r2,29,12.0,0.14492709314639302,0.08389843518898232,9
48,r5,29,0.5,0.1799292584769557,0.047533752227507,10
48,r5,29,1.0,0.16249033509505423,0.07207369186110413,10
48,r5,29,2.0,0.1456691209160698,0.09142652300355658,10
48,r5,29,3.0,0.1393845676258353,0.09725199495169856,10
48,r5,29,4.0,0.1395041202256608,0.10478693854275167,9
48,r5,29,6.0,0.14645602082518092,0.12098565060484723,9
48,r5,29,8.0,0.15261517191070992,0.12999956328733686,9
48,r5,29,12.0,0.16249441852589516,0.13978235110548298,9
48,margin,29,0.5,0.13495270607386206,-0.0022958066622176254,10
48,margin,29,1.0,0.1258427233100481,-0.006761242868968731,10
48,margin,29,2.0,0.1167384497020526,-0.013625470994706346,10
48,margin,29,3.0,0.11315869794068216,-0.01692093136003081,10
48,margin,29,4.0,0.11623480665722609,-0.012820832818219441,9
48,margin,29,6.0,0.12327343380376225,-0.006077951187317576,9
48,margin,29,8.0,0.12912837427834706,-0.0018472681044916506,9
48,margin,29,12.0,0.13828457292566476,0.0022151182100832445,8
48,real,47,0.5,0.12870247634625692,0.03340351662648122,10
48,real,47,1.0,0.11615197424534131,0.04949317400906228,10
48,real,47,2.0,0.10473204330562838,0.06127002361599265,10
48,real,47,3.0,0.10075509586189334,0.0646492476993995,10
48,real,47,4.0,0.10316221781666865,0.0722225138824446,9
48,real,47,6.0,0.10936980693929284,0.08209455936287036,9
48,real,47,8.0,0.11464191621386904,0.08747145842466142,9
48,real,47,12.0,0.12303880638583993,0.09229038528975864,8
48,r2,47,0.5,0.17068616711633394,0.028912036422704013,10
48,r2,47,1.0,0.15642844408671486,0.04315932974980685,10
48,r2,47,2.0,0.1421977040174222,0.05366175116213767,10
48,r2,47,3.0,0.13659951536398657,0.056337880670783935,10
48,r2,47,4.0,0.1364306151776579,0.0605316720211998,9
48,r2,47,6.0,0.14414790926704252,0.0732633403435452,9
48,r2,47,8.0,0.1508623822110396,0.08033536786209283,9
48,r2,47,12.0,0.16160092547101532,0.08793175794714891,9
48,r5,47,0.5,0.17599975073968707,0.047827056060289586,10
48,r5,47,1.0,0.15900552737321197,0.07243656598386838,10
48,r5,47,2.0,0.14232442248458765,0.0917809517032353,10
48,r5,47,3.0,0.1359101165619057,0.0974185894851175,10
48,r5,47,4.0,0.13571218031686794,0.103796162888251,9
48,r5,47,6.0,0.14274450062458913,0.11835258822274108,9
48,r5,47,8.0,0.14905952943899875,0.12616288313725366,9
48,r5,47,12.0,0.15924532984138834,0.134206625761087,9
48,margin,47,0.5,0.13526753191412652,-0.003025700926605479,10
48,margin,47,1.0,0.12622314235900697,-0.007500390497573006,10
48,margin,47,2.0,0.11723983216429693,-0.014050033058668254,10
48,margin,47,3.0,0.11372767893409907,-0.017159293929322028,10
48,margin,47,4.0,0.1167264121543362,-0.013676755102043803,9
48,margin,47,6.0,0.12384904583119144,-0.0075405670197922214,9
48,margin,47,8.0,0.12974390004535513,-0.0036057369289138608,9
48,margin,47,12.0,0.13893480042911274,0.0002887972099614444,8
53,real,11,0.5,0.13547703858564392,0.01787774574604406,22
53,real,11,1.0,0.1290085877889572,0.026183915614080733,22
53,real,11,2.0,0.12312577243518329,0.03206095134519227,22
53,real,11,3.0,0.12104432292936756,0.033560098572875896,22
53,real,11,4.0,0.12160582491914287,0.03573635550020948,21
53,real,11,6.0,0.12484302354190793,0.039695089291160834,21
53,real,11,8.0,0.1275563969882967,0.04169172745724292,21
53,real,11,12.0,0.13178265488359414,0.043168049939290354,20
53,r2,11,0.5,0.17605650626583982,0.0654172760343984,22
53,r2,11,1.0,0.16285244339690547,0.10106257507052863,22
53,r2,11,2.0,0.15060340458029206,0.13153596040135807,22
53,r2,11,3.0,0.14618119797086734,0.1416519053312757,22
53,r2,11,4.0,0.14472998688771546,0.14583567806961517,21
53,r2,11,6.0,0.14781586744401917,0.1536716945833142,21
53,r2,11,8.0,0.1507803477561293,0.1570757285088339,21
53,r2,11,12.0,0.1555306576743102,0.15995259541662266,21
53,r5,11,0.5,0.19142241186430028,0.0978697952581652,22
53,r5,11,1.0,0.17412311968166833,0.15339899156135672,22
53,r5,11,2.0,0.15799412895723786,0.20374503424501822,22
53,r5,11,3.0,0.15216189850534917,0.22192583015585676,22
53,r5,11,4.0,0.15010796155491873,0.2296806189193661,21
53,r5,11,6.0,0.15267727861221916,0.2422256237961038,21
53,r5,11,8.0,0.1554394391564435,0.24777637644458528,21
53,r5,11,12.0,0.1599864617636506,0.25304768404278266,21
53,margin,11,0.5,0.14097455870863215,-0.0007148107575047913,22
53,margin,11,1.0,0.13694901102183368,-0.0027993389414632253,22
53,margin,11,2.0,0.13302854722874075,-0.006393754958746833,22
53,margin,11,3.0,0.13153186058572552,-0.008322475347052216,22
53,margin,11,4.0,0.13253331930763196,-0.007188026821443927,21
53,margin,11,6.0,0.13600888701094302,-0.0039047945355290548,21
53,margin,11,8.0,0.13884061660259256,-0.002004815550010197,21
53,margin,11,12.0,0.1432682734977124,-0.00043419101530484117,20
53,real,29,0.5,0.1342701757397359,0.016370997934929132,22
53,real,29,1.0,0.12775718261822053,0.023472194139115166,22
53,real,29,2.0,0.12192146458876173,0.027751804646129585,22
53,real,29,3.0,0.1198950341208433,0.02859183111497654,22
53,real,29,4.0,0.12056114593195472,0.030403727798323454,21
53,real,29,6.0,0.1237073638029859,0.03357780969370139,21
53,real,29,8.0,0.12634646855150572,0.03509832453476369,21
53,real,29,12.0,0.13044472051719497,0.03586062805180479,19
53,r2,29,0.5,0.17527864264704282,0.09106665007580728,22
53,r2,29,1.0,0.15921039011919863,0.140480260684807,22
53,r2,29,2.0,0.1449457189950325,0.18258309293193298,22
53,r2,29,3.0,0.1401130780087104,0.19679605769387654,22
53,r2,29,4.0,0.1386720263581139,0.20304533708246786,21
53,r2,29,6.0,0.14132221319357607,0.21407244320634577,21
53,r2,29,8.0,0.14397325205558062,0.21934744781602922,21
53,r2,29,12.0,0.14826039916915215,0.22483802584195278,21
53,r5,29,0.5,0.18723729729039376,0.07996952612961838,22
53,r5,29,1.0,0.1708547442565746,0.12492788667046895,22
53,r5,29,2.0,0.15535028746249935,0.16512057086692367,22
53,r5,29,3.0,0.14964169895342605,0.17936865055933515,22
53,r5,29,4.0,0.14791904527029748,0.18634416564379186,21
53,r5,29,6.0,0.15038564897037943,0.19819489873452312,21
53,r5,29,8.0,0.15305664347543643,0.20370726987065935,21
53,r5,29,12.0,0.1574681937559965,0.20922157161317811,21
53,margin,29,0.5,0.14046395920507937,-0.0007247084440451523,22
53,margin,29,1.0,0.13641835252666262,-0.0028575282365164156,22
53,margin,29,2.0,0.132489853747983,-0.006475099874896584,22
53,margin,29,3.0,0.13099166705463988,-0.008360542820817773,22
53,margin,29,4.0,0.1322300269033485,-0.006915185929217915,21
53,margin,29,6.0,0.1355945976663981,-0.0037395029618408904,21
53,margin,29,8.0,0.13834470708023003,-0.0018961894967639559,21
53,margin,29,12.0,0.14265636041493623,-0.00014646518994609892,20
53,real,47,0.5,0.13516883741157307,0.016058914823269044,22
53,real,47,1.0,0.12867121866538947,0.023094845696969846,22
53,real,47,2.0,0.12291280550042466,0.027837967403404162,22
53,real,47,3.0,0.12094102652033953,0.02903161688021405,22
53,real,47,4.0,0.12211922531950503,0.03217900787009975,21
53,real,47,6.0,0.12512680671104065,0.03620921989798642,21
53,real,47,8.0,0.1276394443986825,0.03830546718264771,21
53,real,47,12.0,0.13157320286901011,0.04012411371238456,19
53,r2,47,0.5,0.18081360257514384,0.037116078027374155,22
53,r2,47,1.0,0.1709492936903977,0.05703724733627058,22
53,r2,47,2.0,0.16142920816486248,0.07402233060942331,22
53,r2,47,3.0,0.15779073549918224,0.07973368523248303,22
53,r2,47,4.0,0.15692194246394764,0.08295377949516303,21
53,r2,47,6.0,0.16038513427290194,0.09057259348071744,21
53,r2,47,8.0,0.1635139737165863,0.09428917345597176,21
53,r2,47,12.0,0.16845582006740267,0.09783775275859086,21
53,r5,47,0.5,0.19442122449769444,0.09270887424207652,22
53,r5,47,1.0,0.1772114106853401,0.1453139286454581,22
53,r5,47,2.0,0.1610877322358469,0.19303467997633483,22
53,r5,47,3.0,0.1552552453684342,0.2103096289356866,22
53,r5,47,4.0,0.15311168043163645,0.21742085337186223,21
53,r5,47,6.0,0.1557547572129154,0.23005760491279847,21
53,r5,47,8.0,0.15857226070861283,0.23576454065211006,21
53,r5,47,12.0,0.1631767515097995,0.24127434731793584,21
53,margin,47,0.5,0.14210032798369418,0.0002490438223995417,22
53,margin,47,1.0,0.13806583017363738,-0.001180146363747414,22
53,margin,47,2.0,0.13414516991922332,-0.004046241454795485,22
53,margin,47,3.0,0.1326486822921852,-0.005648335388452108,22
53,margin,47,4.0,0.13355251697572754,-0.0047286500092320605,21
53,margin,47,6.0,0.1371108506443211,-0.0018596338597089979,21
53,margin,47,8.0,0.13999045634676832,-0.0003509853727510226,21
53,margin,47,12.0,0.14441803370644782,0.0006177220554002272,20
55,real,11,0.5,0.1197524869308637,0.008601066875538965,17
55,real,11,1.0,0.11420278408506625,0.012326669911179589,17
55,real,11,2.0,0.10813156175713891,0.014355968990958923,17
55,real,11,3.0,0.10538326255549309,0.014457963535811857,17
55,real,11,4.0,0.10410321608813768,0.014298202415196748,17
55,real,11,6.0,0.1070245574409616,0.018566607068994823,16
55,real,11,8.0,0.10994206503188879,0.021164888027594086,16
55,real,11,12.0,0.11475977498838986,0.02324346706229108,15
55,r2,11,0.5,0.16596050427912445,0.05066370849196611,17
55,r2,11,1.0,0.15377951142393434,0.0828771280645415,17
55,r2,11,2.0,0.14018141996298902,0.11688938763404799,17
55,r2,11,3.0,0.13396366135348237,0.13153149253456342,17
55,r2,11,4.0,0.13101836465715297,0.13832913408217606,17
55,r2,11,6.0,0.13172170585774948,0.14862103135603555,16
55,r2,11,8.0,0.13460965803243474,0.15501277583002115,16
55,r2,11,12.0,0.13967987163964066,0.16085029026340036,16
55,r5,11,0.5,0.19003759433815676,0.055666588754484825,17
55,r5,11,1.0,0.17626164295361052,0.09162225090375109,17
55,r5,11,2.0,0.1605769487391769,0.13005819684564834,17
55,r5,11,3.0,0.1532253909414359,0.14686904851435445,17
55,r5,11,4.0,0.14967547092094108,0.15471018050797591,17
55,r5,11,6.0,0.1492064637749814,0.1645795765801138,16
55,r5,11,8.0,0.15231567854837422,0.1720242942515584,16
55,r5,11,12.0,0.1579017759383036,0.1788695292542738,16
55,margin,11,0.5,0.12293190860076542,0.0009527353058197408,17
55,margin,11,1.0,0.11830587068625213,-0.00019813643664889913,17
55,margin,11,2.0,0.11316156677531165,-0.0033416103437236,17
55,margin,11,3.0,0.11078370066719823,-0.0055449251843990854,17
55,margin,11,4.0,0.10965937583997334,-0.00677356628153547,17
55,margin,11,6.0,0.11256826991771994,-0.003527697443072131,16
55,margin,11,8.0,0.11561518853802527,-0.0009848940919154892,16
55,margin,11,12.0,0.12052603705383158,0.001242874660046689,15
55,real,29,0.5,0.1185868592508039,0.008656301124651877,17
55,real,29,1.0,0.11317935355185625,0.012334581522746246,17
55,real,29,2.0,0.10727782276744832,0.014088002111245279,17
55,real,29,3.0,0.10461473565787714,0.013923132684127038,17
55,real,29,4.0,0.10364297848229172,0.014018095828801425,16
55,real,29,6.0,0.10674345946499122,0.018630867285191255,16
55,real,29,8.0,0.10953578092749786,0.02123370733558716,16
55,real,29,12.0,0.11415500628704246,0.023434038568625915,15
55,r2,29,0.5,0.16443311137301433,0.050634494630734994,17
55,r2,29,1.0,0.15237461026760912,0.08222411997683521,17
55,r2,29,2.0,0.13910394912026208,0.11457977633374394,17
55,r2,29,3.0,0.13314595756015318,0.128081193271411,17
55,r2,29,4.0,0.1303683677309836,0.13424043155174537,17
55,r2,29,6.0,0.13095661362263158,0.1440864170745959,16
55,r2,29,8.0,0.13384327127960335,0.15109800848479882,16
55,r2,29,12.0,0.13887882010965755,0.15808507651467008,16
55,r5,29,0.5,0.18544283785725366,0.062151150370795105,17
55,r5,29,1.0,0.17110134863597073,0.1021266895982027,17
55,r5,29,2.0,0.15507029206618766,0.14466823676056662,17
55,r5,29,3.0,0.1477523066538973,0.16334751839840134,17
55,r5,29,4.0,0.1442930168724979,0.17217966986753097,17
55,r5,29,6.0,0.14384468041619777,0.183462891723716,16
55,r5,29,8.0,0.14679420351190017,0.1920000042303457,16
55,r5,29,12.0,0.15212201695426542,0.20018148158357152,16
55,margin,29,0.5,0.1197429642814383,0.0017408670872794962,17
55,margin,29,1.0,0.1150888529407418,0.0008855670936771531,17
55,margin,29,2.0,0.10987669658846103,-0.0022717400481265804,17
55,margin,29,3.0,0.10744942728895958,-0.004589139713637058,17
55,margin,29,4.0,0.10629490242025744,-0.005919801882218412,17
55,margin,29,6.0,0.1092713082903443,-0.00225591065116848,16
55,margin,29,8.0,0.11233624769006605,0.0005746061413577364,16
55,margin,29,12.0,0.11733791824833689,0.0033170587138557917,15
55,real,47,0.5,0.12117157677245989,0.008506031060420804,17
55,real,47,1.0,0.1157335137766232,0.012106118598353866,17
55,real,47,2.0,0.10978010524583161,0.013873029480252708,17
55,real,47,3.0,0.10707505965039205,0.013716963429617146,17
55,real,47,4.0,0.1058096112120326,0.013412697411860575,17
55,real,47,6.0,0.10842064778821091,0.017655109600405727,16
55,real,47,8.0,0.11140769041172159,0.02072141042858977,16
55,real,47,12.0,0.1163673766634967,0.023182592120118195,15
55,r2,47,0.5,0.17527996028122972,0.04668277702589696,17
55,r2,47,1.0,0.16313999920744704,0.07575858868988794,17
55,r2,47,2.0,0.14954169126224906,0.10546801802190386,17
55,r2,47,3.0,0.1432762025565175,0.11780492817042731,17
55,r2,47,4.0,0.14028570112127708,0.12335837640266345,17
55,r2,47,6.0,0.1405380660443135,0.13185009801797243,16
55,r2,47,8.0,0.14358732891852596,0.1383125928744412,16
55,r2,47,12.0,0.14894230926650023,0.14452136651935976,16
55,r5,47,0.5,0.1917182093236982,0.06613488412635782,17
55,r5,47,1.0,0.1760757759035352,0.10916119552130743,17
55,r5,47,2.0,0.1584057963844104,0.15564176607782576,17
55,r5,47,3.0,0.1502207396076008,0.1762820298081451,17
55,r5,47,4.0,0.14630093364475538,0.18599269595296763,17
55,r5,47,6.0,0.14557191792399407,0.19776857636131262,16
55,r5,47,8.0,0.1483853051727823,0.20582338108973097,16
55,r5,47,12.0,0.15361602381809053,0.21306180948588194,16
55,margin,47,0.5,0.12165293617028382,5.290959153803065e-06,17
55,margin,47,1.0,0.11698429699941358,-0.00195994398837096,17
55,margin,47,2.0,0.11176176048144203,-0.006378641289843001,17
55,margin,47,3.0,0.10933107226977318,-0.009319065981543417,17
55,margin,47,4.0,0.10817457837082275,-0.010950323375339743,17
55,margin,47,6.0,0.11139089997432315,-0.006289340439349145,16
55,margin,47,8.0,0.11435981836422898,-0.0030248284405627324,16
55,margin,47,12.0,0.11917261284985028,0.00030824898667969336,15
62,real,11,0.5,0.1325619649917562,0.014810923532214249,21
62,real,11,1.0,0.12670672318996531,0.021531890954900157,21
62,real,11,2.0,0.12090664302415843,0.025982518660764287,21
62,real,11,3.0,0.1185989100147375,0.02694750045906158,21
62,real,11,4.0,0.11833817062565394,0.028180531456706404,20
62,real,11,6.0,0.12163968870878795,0.03282163085983125,20
62,real,11,8.0,0.12445673103530872,0.0351982970146163,20
62,real,11,12.0,0.1289963761769605,0.03647411788234323,17
62,r2,11,0.5,0.17545068463133665,0.05400224344773985,21
62,r2,11,1.0,0.16381507105314633,0.08456593229433818,21
62,r2,11,2.0,0.15231161628234371,0.11209856535966545,21
62,r2,11,3.0,0.14778288972052056,0.12194433250023362,21
62,r2,11,4.0,0.1459151878602131,0.1259070150145063,20
62,r2,11,6.0,0.14874528420113262,0.13549507085808987,20
62,r2,11,8.0,0.1516369987668846,0.14004504505437976,20
62,r2,11,12.0,0.15635476468698534,0.1442637775978488,20
62,r5,11,0.5,0.18849098772413503,0.07557584459758038,21
62,r5,11,1.0,0.17372148170590423,0.11965943691832148,21
62,r5,11,2.0,0.15917825414180042,0.1610584974931707,21
62,r5,11,3.0,0.1535517651145821,0.1766484516257243,21
62,r5,11,4.0,0.1512540405799772,0.18315309004229652,21
62,r5,11,6.0,0.15348839560557048,0.19535222837588195,20
62,r5,11,8.0,0.15631554322111968,0.20146894780052937,20
62,r5,11,12.0,0.16103528408680767,0.20738785386077507,20
62,margin,11,0.5,0.13709394611763795,0.00033461521757061075,21
62,margin,11,1.0,0.13273362897193902,-0.001368105410459397,21
62,margin,11,2.0,0.12819276950133884,-0.005058641421703536,21
62,margin,11,3.0,0.12628156276863106,-0.007284370381771099,21
62,margin,11,4.0,0.12576379315631186,-0.00793111894634857,20
62,margin,11,6.0,0.1294754281735951,-0.0035564964617068595,20
62,margin,11,8.0,0.13257417609863567,-0.000925887914510759,20
62,margin,11,12.0,0.1375174057848922,0.0016202148641853986,17
62,real,29,0.5,0.13076693061219896,0.014551656742134766,21
62,real,29,1.0,0.12487167418323443,0.02114361493990502,21
62,real,29,2.0,0.11901471613652341,0.025397086702775296,21
62,real,29,3.0,0.1166732769063654,0.02624065344355464,21
62,real,29,4.0,0.11710525207249528,0.02852821415112272,20
62,real,29,6.0,0.120086898689917,0.032787604260087755,20
62,real,29,8.0,0.12266509024084238,0.03494073026131317,20
62,real,29,12.0,0.12698852903074398,0.036044470544208895,17
62,r2,29,0.5,0.17723124682537836,0.08903872846257277,21
62,r2,29,1.0,0.16145552822571607,0.13967239655551533,21
62,r2,29,2.0,0.14640983216027428,0.1855197512796649,21
62,r2,29,3.0,0.14082134397750662,0.20204812399456162,21
62,r2,29,4.0,0.13862095910923933,0.20871385890955452,20
62,r2,29,6.0,0.1407625090916134,0.22125005147543242,20
62,r2,29,8.0,0.14324166613556405,0.22703386913069346,20
62,r2,29,12.0,0.14739775515481882,0.23262036504428385,20
62,r5,29,0.5,0.18727501779632735,0.09805518891050269,21
62,r5,29,1.0,0.16971789737079712,0.15606248953401358,21
62,r5,29,2.0,0.15257814018824212,0.2112565086261997,21
62,r5,29,3.0,0.1460452097026004,0.23226440191566466,21
62,r5,29,4.0,0.14340794950582725,0.2410403179468692,21
62,r5,29,6.0,0.14525745977798182,0.2535393664190302,20
62,r5,29,8.0,0.14782661944970807,0.25893908632259477,20
62,r5,29,12.0,0.15221290865445233,0.26357392846977035,20
62,margin,29,0.5,0.13546633997474627,-0.0003826691081301181,21
62,margin,29,1.0,0.13134795944494468,-0.0026336976441008186,21
62,margin,29,2.0,0.12710727491983909,-0.006911103656570994,21
62,margin,29,3.0,0.12534263061137732,-0.009382285681146962,21
62,margin,29,4.0,0.12593595597406207,-0.008403693121990408,20
62,margin,29,6.0,0.1292502196777092,-0.004193319092148484,20
62,margin,29,8.0,0.13199627028633606,-0.001604926755052083,20
62,margin,29,12.0,0.13631451706436465,0.0008411740335249052,18
62,real,47,0.5,0.13322044834895366,0.015003969681409823,21
62,real,47,1.0,0.12737524034787698,0.02193735186257839,21
62,real,47,2.0,0.1216294667714233,0.026853977629312853,21
62,real,47,3.0,0.11935988967126748,0.02812557590925413,21
62,real,47,4.0,0.11906837138006983,0.02956480842366105,20
62,real,47,6.0,0.12235826196237815,0.034815681416988764,20
62,real,47,8.0,0.12515042101192578,0.03756620386003395,20
62,real,47,12.0,0.1296476241038517,0.03922073852634267,17
62,r2,47,0.5,0.16728666743064688,0.0737730500063083,21
62,r2,47,1.0,0.15346489375474912,0.11669374783026609,21
62,r2,47,2.0,0.1400644987982107,0.15671109668389482,21
62,r2,47,3.0,0.13496840242075592,0.17149500252906913,21
62,r2,47,4.0,0.13337735837149037,0.17871459527817246,20
62,r2,47,6.0,0.13573829523600175,0.19056183059638798,20
62,r2,47,8.0,0.1382492985841381,0.1959513574585614,20
62,r2,47,12.0,0.1424012740178815,0.2011470586795412,20
62,r5,47,0.5,0.1877861876611854,0.07914493272303524,21
62,r5,47,1.0,0.17252727579740515,0.12613323011042177,21
62,r5,47,2.0,0.15718380666775922,0.17160389108687446,21
62,r5,47,3.0,0.15105113049339616,0.18939579977312315,21
62,r5,47,4.0,0.14846877505457418,0.19693941273911153,21
62,r5,47,6.0,0.15065644848843576,0.21010506722512223,20
62,r5,47,8.0,0.15336934230447022,0.2160647693291059,20
62,r5,47,12.0,0.15798849183945304,0.22161097598542834,20
62,margin,47,0.5,0.13574380401586003,7.825224276403198e-05,21
62,margin,47,1.0,0.131521818071227,-0.0017914030057688546,21
62,margin,47,2.0,0.12713464015460432,-0.005548783176350769,21
62,margin,47,3.0,0.12528190444428824,-0.0077869145032457565,21
62,margin,47,4.0,0.12511936570883367,-0.007900069953689415,20
62,margin,47,6.0,0.12867094757949515,-0.0036134608843689797,20
62,margin,47,8.0,0.1316362492293576,-0.0010500019227239754,20
62,margin,47,12.0,0.1363098607562134,0.001046032482492576,18
63,real,11,0.5,0.13468133272097793,0.0043433475946182964,18
63,real,11,1.0,0.12951587386687477,0.005628701940752268,18
63,real,11,2.0,0.12374325984220354,0.0051698732243874446,18
63,real,11,3.0,0.12107903717095907,0.004108540838836161,18
63,real,11,4.0,0.11982114747183358,0.003394176277333072,18
63,real,11,6.0,0.12239290812488794,0.007311093957014347,17
