page,pos,token,ctx,fixed_denom,effect_denom,has_interval,candidate
README_zh.md,160130,37.9%,"根本没动** | **世代拆解推到 2000s**(`#813` 说那个十年「几乎全是分歧」,**而它同样没检验过「走」这个前提**):1990s Δgap −0.587 = 态度 −0.501 + 构成 −0.086 ⇒ 份额 **14.7% [1.1%, 37.9%]**;2000s Δgap −0.466 = 态度 −0.423 + 构成 −0.043 ⇒ 份额 **9.2% [0.5%, 37.8%]** ⇒ **两个区间重叠 ⇒ 说不出",0,1,1,0
README_zh.md,160186,**9.2%,"过「走」这个前提**):1990s Δgap −0.587 = 态度 −0.501 + 构成 −0.086 ⇒ 份额 **14.7% [1.1%, 37.9%]**;2000s Δgap −0.466 = 态度 −0.423 + 构成 −0.043 ⇒ 份额 **9.2% [0.5%, 37.8%]** ⇒ **两个区间重叠 ⇒ 说不出两个十年的机制不同;而两个份额区间都排除 0 ⇒ 两次张开都不是纯粹的「走」** | ⚠⚠ **并排放在一起之后冒",0,1,1,0
README_zh.md,160194,0.5%,"**):1990s Δgap −0.587 = 态度 −0.501 + 构成 −0.086 ⇒ 份额 **14.7% [1.1%, 37.9%]**;2000s Δgap −0.466 = 态度 −0.423 + 构成 −0.043 ⇒ 份额 **9.2% [0.5%, 37.8%]** ⇒ **两个区间重叠 ⇒ 说不出两个十年的机制不同;而两个份额区间都排除 0 ⇒ 两次张开都不是纯粹的「走」** | ⚠⚠ **并排放在一起之后冒出一件 `#",0,1,1,0
README_zh.md,160200,37.8%,"90s Δgap −0.587 = 态度 −0.501 + 构成 −0.086 ⇒ 份额 **14.7% [1.1%, 37.9%]**;2000s Δgap −0.466 = 态度 −0.423 + 构成 −0.043 ⇒ 份额 **9.2% [0.5%, 37.8%]** ⇒ **两个区间重叠 ⇒ 说不出两个十年的机制不同;而两个份额区间都排除 0 ⇒ 两次张开都不是纯粹的「走」** | ⚠⚠ **并排放在一起之后冒出一件 `#813` 与 ",0,1,1,0
README_zh.md,161426,14.7%,"项**:虔诚层 +0.215 = 态度 **+0.166** + 构成 +0.049;非虔诚层 +0.802 = 态度 **+0.667** + 构成 +0.135 ⇒ **`Δgap` −0.587 = 态度 −0.501 + 构成 −0.086,构成项占 14.7%,自助区间 [1.2%, 36.5%] —— 上界越过预注册的 1/3,kill 反着开火** | ⚠⚠ **`#813` 那句「两群人朝不同方向走」预设了同一批人在移动,而那个前",1,0,1,0
README_zh.md,161438,1.2%,"15 = 态度 **+0.166** + 构成 +0.049;非虔诚层 +0.802 = 态度 **+0.667** + 构成 +0.135 ⇒ **`Δgap` −0.587 = 态度 −0.501 + 构成 −0.086,构成项占 14.7%,自助区间 [1.2%, 36.5%] —— 上界越过预注册的 1/3,kill 反着开火** | ⚠⚠ **`#813` 那句「两群人朝不同方向走」预设了同一批人在移动,而那个前提从没被检验过** —",1,0,1,0
README_zh.md,161444,36.5%,"度 **+0.166** + 构成 +0.049;非虔诚层 +0.802 = 态度 **+0.667** + 构成 +0.135 ⇒ **`Δgap` −0.587 = 态度 −0.501 + 构成 −0.086,构成项占 14.7%,自助区间 [1.2%, 36.5%] —— 上界越过预注册的 1/3,kill 反着开火** | ⚠⚠ **`#813` 那句「两群人朝不同方向走」预设了同一批人在移动,而那个前提从没被检验过** —— **一个反",1,0,1,0
README_zh.md,162208,95%,"世代权重冻结、只有态度变)⇒ 份额中位 **0.044** [0.003, 0.237],⚠ **这一次参照真的是 0**,而容差按 `#815` 刚立的规矩取它**自己量出来的噪声半宽 0.117**;⚠ **正控要自己揭一下,不然读起来比实际强**:它的 95% 跨度是 [1.000, 1.000]、半宽 0.000,**那不是「噪声极小」,是我造的世界里态度项按构造恒为 0 ⇒ 份额恒等于 1** ⇒ **它是一条确定性的代码检查,不是",0,1,1,0
README_zh.md,163815,95%,"805`/`#806` 的负控各重抽 200 次,每个起点跑两个合成样本量**(⚠ **不搬 `#813` 那个 ±0.33** —— 它是在 1990 起点上量的,搬一个数正是 `#813` 自己刚点名的错):两轮负控中位都回到 ~1.0,而**它们自己的 95% 噪声半宽是 0.29–0.57** ⇒ **当初的容差 0.08 只有它的 0.14×–0.28×**,四个格全部如此,**且不随合成样本量翻转**(n=2000 与 4000 ",1,0,1,0
README_zh.md,165321,95%,"没人问的问题**;⚠⚠⚠ **而最该带走的一条打到 `#805` 与 `#806` 自己身上**:第一版负控只抽一次得 +0.8475(容差 0.10)⇒ FAIL,**而放宽容差就是拿闸迁就结果,不许** ⇒ 改成 **200 次重抽:中位 +1.0057,95% 范围 [+0.7657, +1.4390]** ⇒ **仪器没有偏,那次失败是抽样噪声**;**但回头看,`#805`/`#806` 的同一条负控也各自只抽了一次,而容差是 0.",0,0,1,0
README_zh.md,165814,38%,"分歧」]`(Entry 813) 〔GSS〕 ⟨正控(Δ 不同)+0.4300 < 0.80;正控在 g=0 时不开火;kill 判的是**偏差校正之后**的区间(偏差 +0.0057,结论不变);⚠ 筛子剔除 1990s 与 2000s 的**非虔诚臂**(38%/32% 可达幅度)⇒ **两个十年都只剩一条定标臂,「规格曲线」是 2 格 = 2 个连接函数,不是曲线**;⚠ **`#812`③ 的新规矩本轮第一次执行**:凡 `UNRES",0,0,1,0
README_zh.md,165818,32%,"`(Entry 813) 〔GSS〕 ⟨正控(Δ 不同)+0.4300 < 0.80;正控在 g=0 时不开火;kill 判的是**偏差校正之后**的区间(偏差 +0.0057,结论不变);⚠ 筛子剔除 1990s 与 2000s 的**非虔诚臂**(38%/32% 可达幅度)⇒ **两个十年都只剩一条定标臂,「规格曲线」是 2 格 = 2 个连接函数,不是曲线**;⚠ **`#812`③ 的新规矩本轮第一次执行**:凡 `UNRESOLVE",0,0,1,0
README_zh.md,166185,14.7%,"⟩ ⚠⚠ **`#816` 追加**:这一行说的「两群人朝不同方向走」**预设了同一批人在移动,而那个前提当时没被检验过**。`#816` 把 1990→1998 的 `Δgap` 按出生世代拆开:**态度项 −0.501 · 构成项 −0.086,构成项占 14.7% [1.2%, 36.5%],区间排除 0** ⇒ **大部分确实是改了主意(而且两层都改了:虔诚者态度项 +0.166,其余人 +0.667),但大约七分之一根本不是「走」,是两",1,0,1,0
README_zh.md,166192,1.2%,"`#816` 追加**:这一行说的「两群人朝不同方向走」**预设了同一批人在移动,而那个前提当时没被检验过**。`#816` 把 1990→1998 的 `Δgap` 按出生世代拆开:**态度项 −0.501 · 构成项 −0.086,构成项占 14.7% [1.2%, 36.5%],区间排除 0** ⇒ **大部分确实是改了主意(而且两层都改了:虔诚者态度项 +0.166,其余人 +0.667),但大约七分之一根本不是「走」,是两群人的世代构",1,0,1,0
README_zh.md,166198,36.5%," 追加**:这一行说的「两群人朝不同方向走」**预设了同一批人在移动,而那个前提当时没被检验过**。`#816` 把 1990→1998 的 `Δgap` 按出生世代拆开:**态度项 −0.501 · 构成项 −0.086,构成项占 14.7% [1.2%, 36.5%],区间排除 0** ⇒ **大部分确实是改了主意(而且两层都改了:虔诚者态度项 +0.166,其余人 +0.667),但大约七分之一根本不是「走」,是两群人的世代构成变了** ⇒",1,0,1,0
README_zh.md,168151,95%,"它的数没有错):它算在整段五十年上,**把两个裂开的十年和三个没动的十年混在一起 —— 它描述的不是任何一个真实发生过的过程。** ⚠⚠⚠ **而最该带走的一条打在我自己前两轮身上**:本轮负控第一次只抽一次就失败,而重抽 200 次后中位是 +1.0057、95% 范围 [+0.77, +1.44] ——**仪器没有偏,那次失败是噪声;可 `#805` 与 `#806` 的同一条负控也各自只抽了一次,容差却是 0.08,比它自己的噪声跨度窄",0,0,1,0
README_zh.md,174733,42%,"注 13/版** | ⚠⚠ **这一轮要说的不是「补了 24 处」,是那 24 处补的到底是什么**:`#801` 页面上写的是「那套对照**从来没跑到**这一对上」(**语气是欠账**,读者读到「以后会补」),而 `#806` 实测的是 `sexeduc` 42%/31% · `racmar` 72%/71% 两条定标臂全超 30% 可达幅度 ⇒ 零个可用格 ⇒ **不是没跑,是跑不了** ——**「欠账」与「结构性不可能」对读者的意思相反",0,0,0,0
README_zh.md,174737,31%,"/版** | ⚠⚠ **这一轮要说的不是「补了 24 处」,是那 24 处补的到底是什么**:`#801` 页面上写的是「那套对照**从来没跑到**这一对上」(**语气是欠账**,读者读到「以后会补」),而 `#806` 实测的是 `sexeduc` 42%/31% · `racmar` 72%/71% 两条定标臂全超 30% 可达幅度 ⇒ 零个可用格 ⇒ **不是没跑,是跑不了** ——**「欠账」与「结构性不可能」对读者的意思相反:一个说",0,0,0,0
README_zh.md,174752,72%,"要说的不是「补了 24 处」,是那 24 处补的到底是什么**:`#801` 页面上写的是「那套对照**从来没跑到**这一对上」(**语气是欠账**,读者读到「以后会补」),而 `#806` 实测的是 `sexeduc` 42%/31% · `racmar` 72%/71% 两条定标臂全超 30% 可达幅度 ⇒ 零个可用格 ⇒ **不是没跑,是跑不了** ——**「欠账」与「结构性不可能」对读者的意思相反:一个说这条路以后会通,一个说这条路没",0,0,0,0
README_zh.md,174756,71%,"是「补了 24 处」,是那 24 处补的到底是什么**:`#801` 页面上写的是「那套对照**从来没跑到**这一对上」(**语气是欠账**,读者读到「以后会补」),而 `#806` 实测的是 `sexeduc` 42%/31% · `racmar` 72%/71% 两条定标臂全超 30% 可达幅度 ⇒ 零个可用格 ⇒ **不是没跑,是跑不了** ——**「欠账」与「结构性不可能」对读者的意思相反:一个说这条路以后会通,一个说这条路没有,而页",0,0,0,0
README_zh.md,174768,30%,"那 24 处补的到底是什么**:`#801` 页面上写的是「那套对照**从来没跑到**这一对上」(**语气是欠账**,读者读到「以后会补」),而 `#806` 实测的是 `sexeduc` 42%/31% · `racmar` 72%/71% 两条定标臂全超 30% 可达幅度 ⇒ 零个可用格 ⇒ **不是没跑,是跑不了** ——**「欠账」与「结构性不可能」对读者的意思相反:一个说这条路以后会通,一个说这条路没有,而页面整整六轮一直在用前一种",0,0,0,0
README_zh.md,175418,0.6%,"不欠;⚠ **改不了的**:标注是同一句话复制 24 遍,**保证了一致性也保证了噪声** —— 更好的做法是页面顶部一个「能力边界」区块 + 逐处指过去,**而页面现在没有这个区块,登记为下一轮的结构问题,不假装本轮解决了**⟩| | **换边不是刻度造的(0.6%);而顶对这个设计够不着** | **共同位移对照推到八题(18 格全报,6/8 题有可用格)**:`helpblk`(5 档)两层差距 **−0.344 → +0.333,跨过零",0,0,0,0
README_zh.md,175568,0.6%," **共同位移对照推到八题(18 格全报,6/8 题有可用格)**:`helpblk`(5 档)两层差距 **−0.344 → +0.333,跨过零**,而共同位移下预测末年是 **−0.352(仍在原侧)**,两格都没复现跨零,**自助 1000 次复现率 0.6%/0.7%**,`explained` = **−0.011 [−0.033, +0.008]**;`spanking` +0.008 ~ +0.036 四格全排除 1;`homo",0,0,1,0
README_zh.md,175573,0.7%,"位移对照推到八题(18 格全报,6/8 题有可用格)**:`helpblk`(5 档)两层差距 **−0.344 → +0.333,跨过零**,而共同位移下预测末年是 **−0.352(仍在原侧)**,两格都没复现跨零,**自助 1000 次复现率 0.6%/0.7%**,`explained` = **−0.011 [−0.033, +0.008]**;`spanking` +0.008 ~ +0.036 四格全排除 1;`homosex` ",0,0,1,0
README_zh.md,175792,42%,"sex` +0.429 [+0.242,+0.754] · +0.557 [+0.311,+0.949] ⇒ **「虔诚层在这道题上从落后走到领先」站得住,而它现在有对照了** | ⚠⚠ **同一张网格给了三件不想要的事**:① **顶对(`sexeduc` 42%/31% · `racmar` 72%/71%)两条定标臂都超 30% 可达幅度 ⇒ 零个可用格 —— 这个设计**结构性**够不着,而整页的 `r` 故事就靠这一对撑着;`#80",0,0,1,0
README_zh.md,175796,31%," +0.429 [+0.242,+0.754] · +0.557 [+0.311,+0.949] ⇒ **「虔诚层在这道题上从落后走到领先」站得住,而它现在有对照了** | ⚠⚠ **同一张网格给了三件不想要的事**:① **顶对(`sexeduc` 42%/31% · `racmar` 72%/71%)两条定标臂都超 30% 可达幅度 ⇒ 零个可用格 —— 这个设计**结构性**够不着,而整页的 `r` 故事就靠这一对撑着;`#801` 当",0,0,1,0
README_zh.md,175811,72%,",+0.754] · +0.557 [+0.311,+0.949] ⇒ **「虔诚层在这道题上从落后走到领先」站得住,而它现在有对照了** | ⚠⚠ **同一张网格给了三件不想要的事**:① **顶对(`sexeduc` 42%/31% · `racmar` 72%/71%)两条定标臂都超 30% 可达幅度 ⇒ 零个可用格 —— 这个设计**结构性**够不着,而整页的 `r` 故事就靠这一对撑着;`#801` 当时写「从来没跑到这一对上」,*",0,0,1,0
README_zh.md,175815,71%,"754] · +0.557 [+0.311,+0.949] ⇒ **「虔诚层在这道题上从落后走到领先」站得住,而它现在有对照了** | ⚠⚠ **同一张网格给了三件不想要的事**:① **顶对(`sexeduc` 42%/31% · `racmar` 72%/71%)两条定标臂都超 30% 可达幅度 ⇒ 零个可用格 —— 这个设计**结构性**够不着,而整页的 `r` 故事就靠这一对撑着;`#801` 当时写「从来没跑到这一对上」,**现在才",0,0,1,0
README_zh.md,175827,30%,"7 [+0.311,+0.949] ⇒ **「虔诚层在这道题上从落后走到领先」站得住,而它现在有对照了** | ⚠⚠ **同一张网格给了三件不想要的事**:① **顶对(`sexeduc` 42%/31% · `racmar` 72%/71%)两条定标臂都超 30% 可达幅度 ⇒ 零个可用格 —— 这个设计**结构性**够不着,而整页的 `r` 故事就靠这一对撑着;`#801` 当时写「从来没跑到这一对上」,**现在才知道不是没跑,是跑不了*",0,0,1,0
README_zh.md,176604,95%,";⚠ 档数 [2,4,5],**不跨档排序**⟩ ⚠⚠ **`#814` 追加(而两轮的结论都不改变,改变的是能声称的强度)**:这一行当初写的「控制全过」**不成立** —— 该轮的**负控只抽了一次**,而 `#814` 把它重抽 200 次量出它自己的 95% 噪声半宽是 **0.29–0.57**,**当初的容差 0.08 只有它的 0.14×–0.28×**(两个合成样本量同判)⇒ **那条负控是随机开火的:通过与失败都不携带信息*",1,0,1,0
README_zh.md,177780,63.5%,"坐落于阈值上的量上没有分辨力** ⇒ 改成**两个互相独立的排除**(排除 1 ⇒ 有分歧;排除 0 ⇒ 刻度在贡献);⚠⚠ **而本轮真正的机械发现是我一轮前刚建的那个闸出了问题**:第一版拿 `headroom_control` 去**筛选**,非虔诚臂 63.5% 超限 ⇒ 控制行 FAIL ⇒ 整轮 `admissible()` = False,**可是那条臂已经被正确剔除、从来没进过网格** ⇒ **筛子失败 = 这一格不能用;控制失败",0,0,0,0
README_zh.md,178509,95%," 共享阈值是假设,**DIF 结构性测不了**⟩ ⚠⚠ **`#814` 追加(而两轮的结论都不改变,改变的是能声称的强度)**:这一行当初写的「控制全过」**不成立** —— 该轮的**负控只抽了一次**,而 `#814` 把它重抽 200 次量出它自己的 95% 噪声半宽是 **0.29–0.57**,**当初的容差 0.08 只有它的 0.14×–0.28×**(两个合成样本量同判)⇒ **那条负控是随机开火的:通过与失败都不携带信息*",1,0,0,0
README_zh.md,178797,0.6%,"一个对照推到八题上 —— 最尖锐的那一格给了一个干净的答案。****`helpblk`(政府该不该帮黑人)的两层差距从 −0.344 走到 +0.333,跨过了零;而共同位移下的预测末年差距是 −0.352,仍在原来那一侧,自助一千次里只有六次能造出这次换边(0.6%)。**⇒ **一句关于人的话:在「政府该不该帮黑人」上,虔诚的美国人不是走得慢 —— 他们换了边。****1975 年他们比其余人更不支持,2024 年他们比其余人更支持,而这不",0,0,1,0
README_zh.md,178982,30%,"***1975 年他们比其余人更不支持,2024 年他们比其余人更支持,而这不是尺子的错觉。** ⚠⚠ 同一张网格给了三件我不想要的事,三件都要写:① **顶对(`sexeduc`·`racmar`)这个设计够不着,而且是结构性的** —— 两条定标臂都超过 30% 可达幅度,零个可用格;而整页的 `r` 故事就靠这一对撑着。`#801` 当时写的是「那套对照从来没跑到这一对上」,**现在才知道不是没跑,是跑不了。**② **三题的区间跨到 ",0,0,1,0
README_zh.md,179381,30%,"几乎解释不了任何一部分,**所以那句一般化的话要缩回 `homosex`。** `[#806「换边不是刻度造的」]` | **那条规矩写在账本里,而账本不执行任何东西** | **`#801` 立下「控制不许要求一个接近可达上限的变化」并把标准定在可达幅度的 30%,而一轮之后 `#803` 又建了一遍** ⇒ 变成 `lib/gates.py` 里的 `Gate.headroom()` + `Gate.headroom_control()`",0,0,0,0
README_zh.md,179573,181.8%,"()` + `Gate.headroom_control()`(`HEADROOM_MAX = 0.30`,进 `_control_rows` ⇒ 直接压 `admissible()`);**回测 4 例、答案事先已知:2/2 该抓的抓住(`#801` 修前 181.8% · `#803` `fit` 定标=非虔诚 89.8%),2/2 该过的过(30.0% · 21.8%)**;⚠ **而它对两格我没判过的格子给出新判定**(`raw` 定标=非",0,1,0,1
README_zh.md,179602,89.8%,")`(`HEADROOM_MAX = 0.30`,进 `_control_rows` ⇒ 直接压 `admissible()`);**回测 4 例、答案事先已知:2/2 该抓的抓住(`#801` 修前 181.8% · `#803` `fit` 定标=非虔诚 89.8%),2/2 该过的过(30.0% · 21.8%)**;⚠ **而它对两格我没判过的格子给出新判定**(`raw` 定标=非虔诚 63.5% 抓住 · `fit` 定标=虔诚 28",0,1,0,1
README_zh.md,179618,30.0%," = 0.30`,进 `_control_rows` ⇒ 直接压 `admissible()`);**回测 4 例、答案事先已知:2/2 该抓的抓住(`#801` 修前 181.8% · `#803` `fit` 定标=非虔诚 89.8%),2/2 该过的过(30.0% · 21.8%)**;⚠ **而它对两格我没判过的格子给出新判定**(`raw` 定标=非虔诚 63.5% 抓住 · `fit` 定标=虔诚 28.0% 过)⇒ **同时满足「r",0,1,0,1
README_zh.md,179626,21.8%,",进 `_control_rows` ⇒ 直接压 `admissible()`);**回测 4 例、答案事先已知:2/2 该抓的抓住(`#801` 修前 181.8% · `#803` `fit` 定标=非虔诚 89.8%),2/2 该过的过(30.0% · 21.8%)**;⚠ **而它对两格我没判过的格子给出新判定**(`raw` 定标=非虔诚 63.5% 抓住 · `fit` 定标=虔诚 28.0% 过)⇒ **同时满足「raw 口径自洽」",0,1,0,1
README_zh.md,179672,63.5%,"4 例、答案事先已知:2/2 该抓的抓住(`#801` 修前 181.8% · `#803` `fit` 定标=非虔诚 89.8%),2/2 该过的过(30.0% · 21.8%)**;⚠ **而它对两格我没判过的格子给出新判定**(`raw` 定标=非虔诚 63.5% 抓住 · `fit` 定标=虔诚 28.0% 过)⇒ **同时满足「raw 口径自洽」与「三成上限」的只剩两格:+0.429 与 +0.557,中位 +0.493 —— 仍骑在 ",0,0,0,0
README_zh.md,179695,28.0%,"801` 修前 181.8% · `#803` `fit` 定标=非虔诚 89.8%),2/2 该过的过(30.0% · 21.8%)**;⚠ **而它对两格我没判过的格子给出新判定**(`raw` 定标=非虔诚 63.5% 抓住 · `fit` 定标=虔诚 28.0% 过)⇒ **同时满足「raw 口径自洽」与「三成上限」的只剩两格:+0.429 与 +0.557,中位 +0.493 —— 仍骑在 0.50 上** ⇒ **`#803` 的实质",0,0,0,0
README_zh.md,180404,30%,"**⟩|  **而 `#803` 与 `#804` 两次都骑在阈值 0.50 上(+0.478、+0.493),那不是数值巧合,是一个阈值判据在坐落于阈值上的量上没有分辨力** ⇒ 换判据,报区间。收紧到唯一自洽的口径(端点只取 `raw`)、每条定标臂先过 30% 可达幅度的筛子之后,只剩虔诚定标那一条臂:**`explained` = +0.429 [+0.240, +0.747](probit)与 +0.557 [+0.327, +0.",0,0,1,0
README_zh.md,181427,95%,"+0.975** [+0.965, +0.980];零(打乱面标签)0.453;⚠ **预注册的判据按字面判「结构不同」,而安慰剂证明它的参照类错了 —— 组间量不能比组内天花板**;⚠⚠ **而那七个面的裁决是 UNVERIFIED**:打乱性别标签的零其 95% 分位 0.0281,是七个面 \|Δ\| 中位 0.0411 的 **68%**(Entry 720 · 727 · 728) 〔MSSCQ〕 ⟨排序 **2.10×** · 七",0,0,1,0
README_zh.md,181464,**68%,"53;⚠ **预注册的判据按字面判「结构不同」,而安慰剂证明它的参照类错了 —— 组间量不能比组内天花板**;⚠⚠ **而那七个面的裁决是 UNVERIFIED**:打乱性别标签的零其 95% 分位 0.0281,是七个面 \|Δ\| 中位 0.0411 的 **68%**(Entry 720 · 727 · 728) 〔MSSCQ〕 ⟨排序 **2.10×** · 七个面仅 **1.46×**〕| | **预注册说「真分歧」,而它的八格里有四格",0,0,0,0
README_zh.md,181973,89.8%,"判词是「这个设计分不开 A 与 B」:鸿沟扩大的部分里约一半是共同转变在这把尺上的投影,另一半不是** | ⚠⚠ **判据的四个 `fit` 格带着两处缺陷,而第一处正是 `#801` 一轮前刚立的规矩**:`fit` 定标在非虔诚臂上**要求走完可达幅度的 89.8%**(1.923 → 3.789,天花板 4)⇒ Δ 顶到 +2.018/+3.476、差距几乎不动 ⇒ `explained` 变负,**而把中位拖到 0.50 以下的恰恰就是这",0,0,0,0
README_zh.md,182824,95%,"线 ⇒ 偏掉是有意义的;⚠ **主规格是按 MDE 选的** —— 要求九个齐全会把 n 从 121 砍到 59、MDE 从 0.19 抬到 0.25(Entry 749 · 750) 〔SCCS〕 ⟨**2.94×**(0.5618 ÷ 打乱社会配对后的零 95% 分位 0.191);另为非性品格双变量上限 0.3030 的 1.85 倍〕| | **连唯一没饱和的那一题也判不了,而这是第二次 ⇒ 换方向** | 三个统计量在方向上不一致:",0,0,0,0
README_zh.md,183031,**60.9%," | 三个统计量在方向上不一致:三分位下原始**升**、斜率**升**、边际匹配**降**;五分位下原始**降**、斜率**升**、匹配**降**。而原始 ρ 的 spread 只有高斯零的 **0.8×**(五分位 0.75×),删失守门也未过(最高层端点 **60.9% ≥ 60%**) | ⚠ **闸两条都 FAIL,而两条都是跑之前写的 ⇒ 判词 UNVERIFIED,不改阈值、不选边**;⚠ 唯一在两种切法上都单调的是**边际匹配 ρ,而它",0,0,0,0
README_zh.md,183041,60%,"向上不一致:三分位下原始**升**、斜率**升**、边际匹配**降**;五分位下原始**降**、斜率**升**、匹配**降**。而原始 ρ 的 spread 只有高斯零的 **0.8×**(五分位 0.75×),删失守门也未过(最高层端点 **60.9% ≥ 60%**) | ⚠ **闸两条都 FAIL,而两条都是跑之前写的 ⇒ 判词 UNVERIFIED,不改阈值、不选边**;⚠ 唯一在两种切法上都单调的是**边际匹配 ρ,而它是下降的**",0,0,0,0
README_zh.md,183388,**60.9%,"平,**它们分歧的地方就是「这个交互定义在什么上」还没定下来**;⚠⚠ **同一问题连着第二次 UNVERIFIED ⇒ 触发换方向规则,交互这条线就此挂起**(Entry 773) 〔GSS〕 ⟨原始 spread **0.8×** 自己的高斯零;端点占比 **60.9%** 对预注册的 60%⟩| | **五条鸿沟在裂,三条在合;而同性恋那条翻了三倍** | **八题的两层差距(虔诚 − 非虔诚),拟合端点,两个规格方向一致 8/8**:`hom",1,0,0,0
README_zh.md,183404,60%,"交互定义在什么上」还没定下来**;⚠⚠ **同一问题连着第二次 UNVERIFIED ⇒ 触发换方向规则,交互这条线就此挂起**(Entry 773) 〔GSS〕 ⟨原始 spread **0.8×** 自己的高斯零;端点占比 **60.9%** 对预注册的 60%⟩| | **五条鸿沟在裂,三条在合;而同性恋那条翻了三倍** | **八题的两层差距(虔诚 − 非虔诚),拟合端点,两个规格方向一致 8/8**:`homosex` **−0.1",1,0,0,0
README_zh.md,185547,30%,"缩** —— **「起跑线远所以有更多空间」在这个模型里是假的**;⚠ 第一版控制「因自己的理由失败」:`dB` 硬写成 −0.20 而非虔诚层坐在 1.110(量表 1–3)**只能向下走 0.110** ⇒ 二分饱和、正控给 0.5502;改成可达幅度的 30%(−0.033)后**正控恰好回到 1.0000**,**而负控仍不单调 ⇒ 不是饱和的副作用,是真方向反了**(Entry 801) 〔GSS〕 ⟨正控 `identity_co",0,0,0,0
README_zh.md,186593,30%,"顶对的切法必须判存活 · 负控:`#789` 已杀的性/非性必须判被杀 · **六个候选定义跑前写死,跑完不许增删改**(否则我可以调措辞隔离出任何一对)⟩ ⚠ **而 `#806` 之后要带着一句:这套「共同位移」对照对顶对**够不着**,两条定标臂都超过 30% 可达幅度(`sexeduc` 42%/31% · `racmar` 72%/71%)⇒ 零个可用格,**结构性不可能,不是欠账**。**| | **顶对经住了造世界那一级:小分母",0,0,0,0
README_zh.md,186612,42%,"89` 已杀的性/非性必须判被杀 · **六个候选定义跑前写死,跑完不许增删改**(否则我可以调措辞隔离出任何一对)⟩ ⚠ **而 `#806` 之后要带着一句:这套「共同位移」对照对顶对**够不着**,两条定标臂都超过 30% 可达幅度(`sexeduc` 42%/31% · `racmar` 72%/71%)⇒ 零个可用格,**结构性不可能,不是欠账**。**| | **顶对经住了造世界那一级:小分母 + 噪声造不出 2.19 与 1.8",0,0,0,0
README_zh.md,186616,31%,"已杀的性/非性必须判被杀 · **六个候选定义跑前写死,跑完不许增删改**(否则我可以调措辞隔离出任何一对)⟩ ⚠ **而 `#806` 之后要带着一句:这套「共同位移」对照对顶对**够不着**,两条定标臂都超过 30% 可达幅度(`sexeduc` 42%/31% · `racmar` 72%/71%)⇒ 零个可用格,**结构性不可能,不是欠账**。**| | **顶对经住了造世界那一级:小分母 + 噪声造不出 2.19 与 1.84** ",0,0,0,0
README_zh.md,186631,72%,"**六个候选定义跑前写死,跑完不许增删改**(否则我可以调措辞隔离出任何一对)⟩ ⚠ **而 `#806` 之后要带着一句:这套「共同位移」对照对顶对**够不着**,两条定标臂都超过 30% 可达幅度(`sexeduc` 42%/31% · `racmar` 72%/71%)⇒ 零个可用格,**结构性不可能,不是欠账**。**| | **顶对经住了造世界那一级:小分母 + 噪声造不出 2.19 与 1.84** | 造一个**分母全部取自真实",0,0,0,0
README_zh.md,186635,71%,"候选定义跑前写死,跑完不许增删改**(否则我可以调措辞隔离出任何一对)⟩ ⚠ **而 `#806` 之后要带着一句:这套「共同位移」对照对顶对**够不着**,两条定标臂都超过 30% 可达幅度(`sexeduc` 42%/31% · `racmar` 72%/71%)⇒ 零个可用格,**结构性不可能,不是欠账**。**| | **顶对经住了造世界那一级:小分母 + 噪声造不出 2.19 与 1.84** | 造一个**分母全部取自真实观测、而",0,0,0,0
README_zh.md,187618,30%,"ity_control`(参照 **0.45 不是 0**)· 生成器中位偏差 ≤0.013 · **0.0043 离门槛 0.10 有 23 倍余量**⟩ ⚠ **而 `#806` 之后要带着一句:这套「共同位移」对照对顶对**够不着**,两条定标臂都超过 30% 可达幅度(`sexeduc` 42%/31% · `racmar` 72%/71%)⇒ 零个可用格,**结构性不可能,不是欠账**。**| | **撤回落地了,而更正分两种:断言",0,0,0,0
README_zh.md,187637,42%,".45 不是 0**)· 生成器中位偏差 ≤0.013 · **0.0043 离门槛 0.10 有 23 倍余量**⟩ ⚠ **而 `#806` 之后要带着一句:这套「共同位移」对照对顶对**够不着**,两条定标臂都超过 30% 可达幅度(`sexeduc` 42%/31% · `racmar` 72%/71%)⇒ 零个可用格,**结构性不可能,不是欠账**。**| | **撤回落地了,而更正分两种:断言它 vs 证明它稳定** | 结构定总",0,1,0,1
README_zh.md,187641,31%,"不是 0**)· 生成器中位偏差 ≤0.013 · **0.0043 离门槛 0.10 有 23 倍余量**⟩ ⚠ **而 `#806` 之后要带着一句:这套「共同位移」对照对顶对**够不着**,两条定标臂都超过 30% 可达幅度(`sexeduc` 42%/31% · `racmar` 72%/71%)⇒ 零个可用格,**结构性不可能,不是欠账**。**| | **撤回落地了,而更正分两种:断言它 vs 证明它稳定** | 结构定总体(带 ",0,1,0,1
README_zh.md,187656,72%,"差 ≤0.013 · **0.0043 离门槛 0.10 有 23 倍余量**⟩ ⚠ **而 `#806` 之后要带着一句:这套「共同位移」对照对顶对**够不着**,两条定标臂都超过 30% 可达幅度(`sexeduc` 42%/31% · `racmar` 72%/71%)⇒ 零个可用格,**结构性不可能,不是欠账**。**| | **撤回落地了,而更正分两种:断言它 vs 证明它稳定** | 结构定总体(带 `(Entry N)` 的表行",0,1,0,1
